REF_AREA,Zone de référence,Fréquence d'observation,Objectif socio-économique,TIME_PERIOD,Valeur (monnaie nationale),CURRENCY,Monnaie,Valeur (USD PPA courant),Valeur (USD PPA constant),BASE_PER,DECIMALS,Multiplicateur d'unité,Statut d'observation,Statut d'observation 2,Statut d'observation 3,Statut d'observation auxilliaire,GDP (USD PPA courant),Observation GPD,population
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2024,353.04,EUR,Euro,467.0778539,385.9596949,,3,Millions,Valeur estimée,,,,759614.965026896,Valeur normale,5380313.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2015,133.7,EUR,Euro,165.1699641,179.0439023,,3,Millions,,,,,336281.926584675,Valeur normale,4687787.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2016,118.8,EUR,Euro,149.5677844,158.9055483,,3,Millions,,,,,347396.536429104,Valeur normale,4739597.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2017,126.3,EUR,Euro,158.9869369,166.4507175,,3,Millions,,,,,388172.27449741896,Valeur normale,4810895.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2018,143.0,EUR,Euro,180.5066733,186.7384387,,3,Millions,,,,,423036.900743185,Valeur normale,4884896.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2019,147.6,EUR,Euro,185.860633,186.4129351,,3,Millions,,,,,458043.993932094,Valeur normale,4958471.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2020,147.6,EUR,Euro,190.3419565,190.3419565,,3,Millions,,,,,492269.555208078,Valeur normale,5029875.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2021,164.52,EUR,Euro,218.8071767,209.9596899,,3,Millions,,,,,596419.956841601,Valeur normale,5074668.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2022,172.1,EUR,Euro,234.39226,203.3564455,,3,Millions,,,,,721793.949373877,Valeur normale,5183966.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2023,262.16,EUR,Euro,340.8011688,299.6084935,,3,Millions,,,,,708773.77101327,Valeur normale,5281612.0
IRL,Irlande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2024,264.827,EUR,Euro,350.3705722,289.5211538,,3,Millions,Valeur estimée,,,,759614.965026896,Valeur normale,5380313.0
IRL,Irlande,Annuelle,Santé,2015,41.7,EUR,Euro,51.51523935,55.84241379,,3,Millions,,,,,336281.926584675,Valeur normale,4687787.0
IRL,Irlande,Annuelle,Santé,2016,43.1,EUR,Euro,54.26238643,57.65007685,,3,Millions,,,,,347396.536429104,Valeur normale,4739597.0
IRL,Irlande,Annuelle,Santé,2017,48.7,EUR,Euro,61.30375162,64.18170976,,3,Millions,,,,,388172.27449741896,Valeur normale,4810895.0
IRL,Irlande,Annuelle,Santé,2018,50.0,EUR,Euro,63.11422145,65.29316037,,3,Millions,,,,,423036.900743185,Valeur normale,4884896.0
IRL,Irlande,Annuelle,Santé,2019,49.8,EUR,Euro,62.70907535,62.89542118,,3,Millions,,,,,458043.993932094,Valeur normale,4958471.0
IRL,Irlande,Annuelle,Santé,2020,58.8,EUR,Euro,75.8272835,75.8272835,,3,Millions,,,,,492269.555208078,Valeur normale,5029875.0
IRL,Irlande,Annuelle,Santé,2021,57.65,EUR,Euro,76.67295,73.57267277,,3,Millions,,,,,596419.956841601,Valeur normale,5074668.0
IRL,Irlande,Annuelle,Santé,2022,62.16,EUR,Euro,84.65905219,73.44937043,,3,Millions,,,,,721793.949373877,Valeur normale,5183966.0
IRL,Irlande,Annuelle,Santé,2023,59.94,EUR,Euro,77.92043813,68.50218607,,3,Millions,,,,,708773.77101327,Valeur normale,5281612.0
IRL,Irlande,Annuelle,Santé,2024,64.629,EUR,Euro,85.50525329,70.655419,,3,Millions,Valeur estimée,,,,759614.965026896,Valeur normale,5380313.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2015,8.6,EUR,Euro,10.62424601,11.51666088,,3,Millions,,,,,336281.926584675,Valeur normale,4687787.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2016,9.0,EUR,Euro,11.33089276,12.03829911,,3,Millions,,,,,347396.536429104,Valeur normale,4739597.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2017,11.3,EUR,Euro,14.22448446,14.8922653,,3,Millions,,,,,388172.27449741896,Valeur normale,4810895.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2018,12.2,EUR,Euro,15.39987003,15.93153113,,3,Millions,,,,,423036.900743185,Valeur normale,4884896.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2019,11.6,EUR,Euro,14.60693321,14.65033907,,3,Millions,,,,,458043.993932094,Valeur normale,4958471.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2020,5.2,EUR,Euro,6.705814187,6.705814187,,3,Millions,,,,,492269.555208078,Valeur normale,5029875.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2021,7.37,EUR,Euro,9.801901848,9.405561116,,3,Millions,,,,,596419.956841601,Valeur normale,5074668.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2022,3.83,EUR,Euro,5.216283299,4.525596666,,3,Millions,,,,,721793.949373877,Valeur normale,5183966.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2023,8.8,EUR,Euro,11.4397707,10.05704433,,3,Millions,,,,,708773.77101327,Valeur normale,5281612.0
IRL,Irlande,Annuelle,"Systèmes, structures et processus politiques et sociaux",2024,12.223,EUR,Euro,16.17123445,13.36275026,,3,Millions,Valeur estimée,,,,759614.965026896,Valeur normale,5380313.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2015,3.6,EUR,Euro,4.447358793,4.820927809,,3,Millions,,,,,336281.926584675,Valeur normale,4687787.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2016,0.8,EUR,Euro,1.007190467,1.070071032,,3,Millions,,,,,347396.536429104,Valeur normale,4739597.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2017,1.3,EUR,Euro,1.636445115,1.71326946,,3,Millions,,,,,388172.27449741896,Valeur normale,4810895.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2018,0.5,EUR,Euro,0.631142214,0.652931604,,3,Millions,,,,,423036.900743185,Valeur normale,4884896.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2019,1.5,EUR,Euro,1.888827571,1.894440397,,3,Millions,,,,,458043.993932094,Valeur normale,4958471.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2020,2.5,EUR,Euro,3.223949128,3.223949128,,3,Millions,,,,,492269.555208078,Valeur normale,5029875.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2021,4.11,EUR,Euro,5.466189497,5.245163662,,3,Millions,,,,,596419.956841601,Valeur normale,5074668.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2022,5.44,EUR,Euro,7.40902902,6.42800153,,3,Millions,,,,,721793.949373877,Valeur normale,5183966.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2023,6.88,EUR,Euro,8.943820726,7.862780116,,3,Millions,,,,,708773.77101327,Valeur normale,5281612.0
IRL,Irlande,Annuelle,"Transports, télécommunications et autres infrastructures",2024,6.456,EUR,Euro,8.541396513,7.0579985,,3,Millions,Valeur estimée,,,,759614.965026896,Valeur normale,5380313.0
IRL,Irlande,Annuelle,Énergie,2015,7.2,EUR,Euro,8.894717586,9.641855619,,3,Millions,,,,,336281.926584675,Valeur normale,4687787.0
IRL,Irlande,Annuelle,Énergie,2016,6.5,EUR,Euro,8.183422548,8.694327136,,3,Millions,,,,,347396.536429104,Valeur normale,4739597.0
IRL,Irlande,Annuelle,Énergie,2017,6.5,EUR,Euro,8.182225575,8.566347298,,3,Millions,,,,,388172.27449741896,Valeur normale,4810895.0
IRL,Irlande,Annuelle,Énergie,2018,8.5,EUR,Euro,10.72941765,11.09983726,,3,Millions,,,,,423036.900743185,Valeur normale,4884896.0
IRL,Irlande,Annuelle,Énergie,2019,10.9,EUR,Euro,13.72548035,13.76626688,,3,Millions,,,,,458043.993932094,Valeur normale,4958471.0
IRL,Irlande,Annuelle,Énergie,2020,8.0,EUR,Euro,10.31663721,10.31663721,,3,Millions,,,,,492269.555208078,Valeur normale,5029875.0
IRL,Irlande,Annuelle,Énergie,2021,12.93,EUR,Euro,17.19655236,16.50120831,,3,Millions,,,,,596419.956841601,Valeur normale,5074668.0
IRL,Irlande,Annuelle,Énergie,2022,11.19,EUR,Euro,15.24026374,13.22230462,,3,Millions,,,,,721793.949373877,Valeur normale,5183966.0
IRL,Irlande,Annuelle,Énergie,2023,19.68,EUR,Euro,25.58348719,22.49120824,,3,Millions,,,,,708773.77101327,Valeur normale,5281612.0
IRL,Irlande,Annuelle,Énergie,2024,28.559,EUR,Euro,37.78403702,31.2220228,,3,Millions,Valeur estimée,,,,759614.965026896,Valeur normale,5380313.0
ISL,Islande,Annuelle,Agriculture,2015,850.91,ISK,Couronne islandaise,5.9949903,6.862011453,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Agriculture,2016,963.73,ISK,Couronne islandaise,6.882313381,7.620909685,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Agriculture,2017,1274.63,ISK,Couronne islandaise,9.217934906,9.981266729,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Agriculture,2018,1040.35,ISK,Couronne islandaise,7.379924456,7.931809406,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Agriculture,2019,1137.24,ISK,Couronne islandaise,8.201179896,8.27818045,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Agriculture,2020,1206.29,ISK,Couronne islandaise,8.42067389,8.42067389,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Agriculture,2021,1346.69,ISK,Couronne islandaise,9.444613239,8.856371131,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Agriculture,2022,1455.415807,ISK,Couronne islandaise,10.51583045,8.773290338,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Agriculture,2023,1312.482568,ISK,Couronne islandaise,9.122779129,7.505005916,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Agriculture,2024,1636.852,ISK,Couronne islandaise,11.22715271,8.839728219,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2015,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2016,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2017,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2018,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2019,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2020,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2021,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2022,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2023,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,"Culture, activités de loisirs, religion et médias",2024,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,Défense,2015,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Défense,2016,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Défense,2017,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Défense,2018,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Défense,2019,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Défense,2020,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Défense,2021,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Défense,2022,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Défense,2023,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Défense,2024,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,Enseignement,2015,1175.81,ISK,Couronne islandaise,8.284036555,9.482109373,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Enseignement,2016,1249.88,ISK,Couronne islandaise,8.925804788,9.883704561,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Enseignement,2017,1348.0,ISK,Couronne islandaise,9.748535852,10.55580643,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Enseignement,2018,1682.96,ISK,Couronne islandaise,11.9384031,12.83117985,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Enseignement,2019,2129.68,ISK,Couronne islandaise,15.35813795,15.5023349,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Enseignement,2020,2714.64,ISK,Couronne islandaise,18.94991931,18.94991931,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Enseignement,2021,2265.14,ISK,Couronne islandaise,15.88589151,14.89646504,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Enseignement,2022,3133.215324,ISK,Couronne islandaise,22.63845216,18.88711638,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Enseignement,2023,3268.678783,ISK,Couronne islandaise,22.71987096,18.69087956,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Enseignement,2024,3191.3,ISK,Couronne islandaise,21.88909715,17.23443822,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,Environnement,2015,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Environnement,2016,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Environnement,2017,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Environnement,2018,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Environnement,2019,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Environnement,2020,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Environnement,2021,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Environnement,2022,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Environnement,2023,201.67796,ISK,Couronne islandaise,1.401819368,1.153230008,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Environnement,2024,190.0,ISK,Couronne islandaise,1.303208241,1.026084436,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2015,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2016,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2017,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2018,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2019,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2020,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2021,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2022,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2023,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Exploration et exploitation de l’espace,2024,0.0,ISK,Couronne islandaise,0.0,0.0,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2015,355.53,ISK,Couronne islandaise,2.50484646,2.867108075,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2016,356.05,ISK,Couronne islandaise,2.542670332,2.815544699,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2017,389.76,ISK,Couronne islandaise,2.818686449,3.052100233,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2018,437.35,ISK,Couronne islandaise,3.10242703,3.334432493,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2019,420.43,ISK,Couronne islandaise,3.031921198,3.060387787,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2020,472.02,ISK,Couronne islandaise,3.295000779,3.295000779,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2021,570.85,ISK,Couronne islandaise,4.003488158,3.754137522,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2022,500.201062,ISK,Couronne islandaise,3.614107759,3.015227073,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2023,521.447843,ISK,Couronne islandaise,3.624469852,2.98173038,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Exploration et exploitation du milieu terrestre,2024,635.352,ISK,Couronne islandaise,4.357873486,3.431183151,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,Production et technologie industrielles,2015,1414.93,ISK,Couronne islandaise,9.968729508,11.41044983,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Production et technologie industrielles,2016,2189.86,ISK,Couronne islandaise,15.6385116,17.31680583,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Production et technologie industrielles,2017,2956.81,ISK,Couronne islandaise,21.3832109,23.15394215,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Production et technologie industrielles,2018,3904.66,ISK,Couronne islandaise,27.69846285,29.76980719,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Production et technologie industrielles,2019,3998.22,ISK,Couronne islandaise,28.83307084,29.10378341,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Production et technologie industrielles,2020,5655.41,ISK,Couronne islandaise,39.47837031,39.47837031,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Production et technologie industrielles,2021,11353.98,ISK,Couronne islandaise,79.62779097,74.66830576,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Production et technologie industrielles,2022,12390.77162,ISK,Couronne islandaise,89.52716669,74.69194467,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Production et technologie industrielles,2023,15551.38871,ISK,Couronne islandaise,108.0942999,88.92557289,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Production et technologie industrielles,2024,17769.0,ISK,Couronne islandaise,121.8774065,95.96049657,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2015,4217.66,ISK,Couronne islandaise,29.71504717,34.01256446,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2016,5756.93,ISK,Couronne islandaise,41.11213345,45.52420656,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2017,5992.59,ISK,Couronne islandaise,43.33752112,46.92627601,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2018,6651.6,ISK,Couronne islandaise,47.18441439,50.71295568,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2019,5934.1,ISK,Couronne islandaise,42.79362458,43.19541223,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2020,7985.39,ISK,Couronne islandaise,55.74311739,55.74311739,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2021,8780.13,ISK,Couronne islandaise,61.5768529,57.74164051,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2022,9122.248145,ISK,Couronne islandaise,65.91107119,54.98918668,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2023,9315.041842,ISK,Couronne islandaise,64.7468175,53.26504583,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur des fonds autres que les FGU,2024,8055.33,ISK,Couronne islandaise,55.25143389,43.5023618,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2015,8260.14,ISK,Couronne islandaise,58.19588344,66.61242116,,3,Millions,,,,,16446.7447763768,Valeur normale,324530.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2016,8812.87,ISK,Couronne islandaise,62.93560761,69.68973295,,3,Millions,,,,,18190.0803369992,Valeur normale,329272.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2017,8916.76,ISK,Couronne islandaise,64.48468438,69.82462356,,3,Millions,,,,,19362.623736249097,Valeur normale,337346.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2018,9702.91,ISK,Couronne islandaise,68.82947355,73.976674,,3,Millions,,,,,20495.061238267,Valeur normale,345821.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2019,10499.78,ISK,Couronne islandaise,75.71892006,76.42984201,,3,Millions,,,,,22091.742448329,Valeur normale,351754.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2020,10951.68,ISK,Couronne islandaise,76.44971427,76.44971427,,3,Millions,,,,,20830.0289055448,Valeur normale,356165.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2021,12379.7,ISK,Couronne islandaise,86.82137575,81.41385002,,3,Millions,,,,,23364.7492376497,Valeur normale,361606.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2022,13536.81791,ISK,Couronne islandaise,97.80770647,81.60034624,,3,Millions,,,,,29248.349936043494,Valeur normale,370069.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2023,15805.35407,ISK,Couronne islandaise,109.8595576,90.37779144,,3,Millions,,,,,31733.798221094698,Valeur normale,379470.0
ISL,Islande,Annuelle,Progrès général des connaissances : R-D financée sur les fonds généraux des universités (FGU),2024,14678.465,ISK,Couronne islandaise,100.6794555,79.27023413,,3,Millions,Valeur provisoire,,,,32331.7827489076,Valeur normale,386583.0
